,id,appearances,introduced,blue_eyes,identity_num,alignment_num,orientation_num,status_num,introduced_month_num,hair_num,gender_num
7042,280859,3.0,1972.0,0,4,2,1,2,9,6,1
7047,16185,3.0,1972.0,1,2,2,1,1,6,3,2
7049,1301,3.0,1972.0,1,2,2,1,2,12,1,1
7052,532379,3.0,1972.0,1,1,1,1,2,12,6,2
7054,191622,3.0,1973.0,0,1,2,1,1,6,5,2
7056,392301,3.0,1973.0,0,4,4,1,1,6,3,2
7061,30283,3.0,1973.0,1,2,2,1,2,12,9,1
7063,15757,3.0,1973.0,0,2,2,1,2,2,3,2
7066,471023,3.0,1973.0,0,1,3,1,2,5,5,1
7074,549989,3.0,1974.0,1,1,3,1,1,4,1,2
7077,695514,3.0,1974.0,0,4,1,1,2,4,3,2
7078,511952,3.0,1974.0,0,1,4,1,2,8,1,2
7081,697798,3.0,1974.0,0,3,3,1,1,2,5,2
7082,676167,3.0,1974.0,0,4,2,1,2,8,5,2
7088,692938,3.0,1974.0,0,4,4,1,1,7,4,2
7094,611597,3.0,1974.0,0,4,2,1,2,12,5,2
7102,477421,3.0,1974.0,0,4,2,1,1,3,5,2
7107,56107,3.0,1975.0,1,1,1,1,2,10,6,2
7114,56108,3.0,1975.0,1,2,1,1,2,10,6,1
7116,70763,3.0,1975.0,1,2,1,1,1,7,1,1
7119,43148,3.0,1975.0,0,2,2,1,1,5,3,1
7121,2687,3.0,1975.0,0,2,2,1,1,12,5,1
7124,72934,3.0,1975.0,1,3,3,1,2,1,8,1
7126,439476,3.0,1975.0,0,1,2,1,1,10,6,2
7127,670956,3.0,1975.0,0,3,1,1,2,2,5,2
7129,670961,3.0,1975.0,0,3,1,1,2,2,5,2
7138,612177,3.0,1976.0,0,4,2,1,1,12,5,2
7141,716026,3.0,1976.0,0,3,1,1,1,11,5,1
7149,298289,3.0,1976.0,0,4,3,1,2,10,7,2
7157,491310,3.0,1976.0,1,2,2,1,1,4,1,1
7158,627004,3.0,1976.0,0,3,1,1,1,7,5,1
7161,684081,3.0,1976.0,0,1,4,1,1,4,5,2
7167,483596,3.0,1977.0,0,3,4,1,1,12,6,1
7169,708714,3.0,1977.0,1,3,1,1,1,9,1,2
7178,588512,3.0,1977.0,0,4,2,1,2,5,10,2
7179,165697,3.0,1977.0,0,4,2,1,1,12,4,2
7186,286305,3.0,1978.0,0,1,1,1,1,2,8,1
7198,439499,3.0,1978.0,1,4,3,1,2,7,6,2
7200,15391,3.0,1978.0,0,1,2,1,1,4,5,2
7207,516987,3.0,1979.0,0,2,2,1,1,4,3,4
7212,24333,3.0,1979.0,0,2,2,1,1,2,3,2
7214,544692,3.0,1979.0,0,1,3,1,1,2,6,1
7217,2129,3.0,1980.0,1,2,2,1,2,12,9,2
7223,339708,3.0,1980.0,0,4,4,1,1,12,1,2
7224,625809,3.0,1980.0,0,1,1,1,1,7,6,2
7230,454298,3.0,1980.0,1,1,1,1,2,11,5,1
7234,36086,3.0,1980.0,0,3,3,1,1,5,17,2
7235,352370,3.0,1981.0,0,3,1,1,2,9,6,2
7237,21328,3.0,1981.0,0,2,2,1,1,8,6,2
7238,343972,3.0,1981.0,0,4,4,1,2,11,1,1
7239,502989,3.0,1981.0,1,1,1,1,1,12,6,2
7240,640529,3.0,1981.0,1,1,1,1,1,4,5,1
7241,19515,3.0,1981.0,0,2,3,1,1,9,4,2
7248,7319,3.0,1981.0,0,4,2,1,1,9,4,2
7250,16075,3.0,1981.0,0,1,2,1,1,1,6,2
7251,20509,3.0,1981.0,1,1,2,1,2,5,5,2
7253,49733,3.0,1982.0,0,2,1,1,2,5,6,1
7254,392860,3.0,1982.0,1,4,2,1,1,12,3,2
7255,16268,3.0,1982.0,0,1,3,1,1,8,3,2
7262,21426,3.0,1982.0,0,2,2,1,1,2,5,4
7265,41611,3.0,1982.0,1,2,4,1,1,5,5,4
7269,7434,3.0,1982.0,0,2,1,1,1,4,5,2
7271,57766,3.0,1982.0,0,4,4,1,1,2,10,2
7278,16693,3.0,1982.0,0,1,3,1,1,8,4,4
7280,605309,3.0,1983.0,1,2,1,1,1,4,1,1
7281,511829,3.0,1983.0,1,2,1,1,1,10,9,2
7283,430238,3.0,1983.0,0,1,1,1,1,12,3,2
7284,705844,3.0,1983.0,1,2,3,1,1,10,5,2
7285,93571,3.0,1983.0,0,4,3,1,1,3,6,1
7290,99826,3.0,1983.0,0,3,2,1,1,1,5,2
7292,2685,3.0,1983.0,0,2,2,1,1,9,5,2
7293,18810,3.0,1983.0,0,1,1,1,1,5,3,2
7298,16100,3.0,1983.0,0,4,2,1,2,8,3,4
7302,16252,3.0,1984.0,1,2,2,1,1,1,5,1
7306,24366,3.0,1984.0,0,2,2,1,1,4,6,2
7309,434054,3.0,1984.0,1,1,2,1,2,6,5,2
7310,13124,3.0,1984.0,1,1,2,1,1,6,5,2
7312,15231,3.0,1984.0,1,2,3,1,1,5,6,2
7313,19505,3.0,1984.0,0,1,1,1,2,1,6,2
7318,16577,3.0,1985.0,1,2,1,1,1,6,1,1
7319,244818,3.0,1985.0,0,4,2,1,1,4,17,4
7323,597537,3.0,1985.0,0,2,2,1,1,6,5,2
7341,19611,3.0,1986.0,0,4,4,1,1,9,5,2
7349,16139,3.0,1986.0,0,2,2,1,1,4,1,2
7358,41789,3.0,1987.0,1,2,2,1,2,12,13,2
7360,60588,3.0,1987.0,0,2,1,1,2,4,8,1
7363,7318,3.0,1987.0,1,2,2,1,2,4,1,1
7365,608659,3.0,1987.0,0,2,4,1,1,11,4,2
7373,329429,3.0,1988.0,0,3,2,1,2,7,6,2
7376,600382,3.0,1988.0,1,1,3,1,1,5,9,1
7381,728595,3.0,1988.0,0,3,3,1,1,12,3,2
7387,254557,3.0,1988.0,1,1,1,1,1,1,1,1
7392,19282,3.0,1989.0,0,2,1,1,1,4,5,1
7395,28296,3.0,1989.0,0,4,2,1,1,9,9,2
7399,5688,3.0,1989.0,1,1,2,1,1,12,3,2
7401,424760,3.0,1989.0,0,4,4,1,1,12,6,2
7407,14476,3.0,1989.0,0,1,1,1,1,9,3,2
7409,36566,3.0,1989.0,0,2,2,1,1,4,6,2
7412,32612,3.0,1989.0,0,1,4,1,1,6,3,2
7420,16279,3.0,1990.0,0,2,4,1,2,3,2,2
7427,13446,3.0,1990.0,0,2,2,1,1,12,1,1
7432,7619,3.0,1990.0,1,2,2,1,1,9,1,2
7434,16141,3.0,1990.0,0,2,1,1,1,10,5,2
7438,732240,3.0,1990.0,0,3,1,1,1,2,5,2
7440,57332,3.0,1990.0,0,2,2,1,1,6,3,2
7441,7618,3.0,1990.0,1,2,2,1,1,9,10,2
7442,24452,3.0,1990.0,0,3,2,1,2,10,3,4
7444,403505,3.0,1990.0,0,1,1,1,1,6,9,2
7447,689211,3.0,1991.0,0,3,4,1,2,10,5,1
7450,117661,3.0,1991.0,0,2,2,1,1,2,3,4
7452,316210,3.0,1991.0,0,2,2,1,2,6,9,2
7456,705412,3.0,1991.0,1,1,3,1,2,3,1,1
7457,4007,3.0,1991.0,0,2,2,1,1,8,6,1
7460,347246,3.0,1991.0,0,1,1,1,1,6,3,2
7461,295864,3.0,1991.0,1,4,2,1,2,11,9,4
7465,19048,3.0,1991.0,1,1,3,1,1,5,1,2
7466,36169,3.0,1991.0,0,2,3,1,1,9,1,1
7468,13146,3.0,1991.0,0,2,2,1,1,5,5,1
7469,295862,3.0,1991.0,0,4,2,1,2,11,13,2
7475,39480,3.0,1991.0,0,2,3,1,2,6,5,1
7476,36164,3.0,1991.0,0,2,2,1,2,7,5,1
7477,524106,3.0,1992.0,1,3,1,1,1,9,1,1
7480,244812,3.0,1992.0,0,2,2,1,2,12,6,2
7482,66408,3.0,1992.0,0,2,4,1,1,3,6,1
7483,702256,3.0,1992.0,0,2,2,1,2,4,5,2
7490,346687,3.0,1992.0,0,3,3,1,2,9,5,1
7491,128141,3.0,1992.0,0,2,2,1,1,2,5,1
7496,16472,3.0,1992.0,0,1,3,1,1,11,3,4
7498,93260,3.0,1992.0,0,2,2,1,1,2,19,2
7506,66409,3.0,1992.0,0,4,4,1,1,3,5,2
7513,71365,3.0,1992.0,1,4,2,1,1,10,12,1
7516,12805,3.0,1992.0,1,2,2,1,1,1,5,2
7521,18689,3.0,1992.0,1,2,2,1,1,2,1,1
7522,292126,3.0,1992.0,0,2,2,1,1,9,3,2
7524,272442,3.0,1992.0,0,4,2,1,1,3,5,2
7529,66456,3.0,1993.0,1,2,1,1,1,10,6,2
7532,101564,3.0,1993.0,1,2,2,1,1,2,6,1
7533,30346,3.0,1993.0,0,2,2,1,1,4,6,2
7538,17012,3.0,1993.0,0,2,4,1,1,6,5,2
7540,130087,3.0,1993.0,0,2,1,1,1,12,6,2
7543,301742,3.0,1993.0,1,4,2,1,1,9,1,1
7545,284883,3.0,1993.0,0,1,1,1,1,5,1,1
7546,16025,3.0,1993.0,0,2,3,1,1,6,3,2
7551,250549,3.0,1993.0,0,2,2,1,1,8,4,2
7557,130789,3.0,1993.0,0,2,2,1,1,6,3,2
7559,2218,3.0,1993.0,0,2,3,1,1,5,5,1
7560,510634,3.0,1993.0,0,1,1,1,1,6,5,1
7561,16800,3.0,1993.0,0,2,3,1,1,2,3,2
7563,611677,3.0,1993.0,0,1,2,1,2,10,6,2
7573,633092,3.0,1993.0,0,1,4,1,1,2,6,1
7583,643320,3.0,1993.0,0,1,1,1,1,4,5,1
7585,453097,3.0,1993.0,1,2,3,1,2,7,6,1
7589,543483,3.0,1994.0,1,1,2,1,1,2,1,2
7590,555399,3.0,1994.0,0,2,2,1,1,1,3,2
7592,638441,3.0,1994.0,0,3,3,1,1,9,5,2
7597,636143,3.0,1994.0,0,3,4,1,1,10,5,1
7598,728625,3.0,1994.0,0,2,2,1,1,6,4,2
7601,60675,3.0,1994.0,0,2,4,1,1,2,6,2
7605,19304,3.0,1994.0,0,2,1,1,1,4,6,2
7614,169792,3.0,1994.0,0,2,2,1,1,1,5,2
7615,406580,3.0,1994.0,0,2,3,1,1,4,5,1
7616,24819,3.0,1994.0,0,4,2,1,1,12,17,3
7617,530544,3.0,1994.0,0,1,2,1,1,10,5,2
7626,43608,3.0,1994.0,0,2,1,1,2,2,9,2
7629,247335,3.0,1994.0,0,2,2,1,1,2,2,1
7630,28324,3.0,1994.0,0,2,2,1,1,6,3,2
7634,247325,3.0,1994.0,0,2,1,1,1,9,3,2
7636,24394,3.0,1994.0,0,2,2,1,1,10,6,2
7645,692285,3.0,1995.0,0,2,2,1,2,1,9,2
7646,169809,3.0,1995.0,0,2,2,1,1,9,5,2
7649,18513,3.0,1995.0,0,1,2,1,1,3,5,2
7653,12127,3.0,1995.0,0,2,2,1,2,2,5,2
7659,476435,3.0,1995.0,0,2,2,1,2,2,6,2
7663,42799,3.0,1995.0,1,1,1,1,2,6,1,1
7664,16846,3.0,1995.0,0,2,2,1,1,10,3,2
7667,656742,3.0,1995.0,1,1,4,1,1,7,1,1
7670,4127,3.0,1995.0,0,2,1,1,1,2,5,2
7674,610203,3.0,1996.0,1,2,1,1,1,12,1,1
7678,268983,3.0,1996.0,0,4,4,1,2,7,6,2
7687,407771,3.0,1996.0,0,1,2,1,1,5,1,2
7690,244807,3.0,1996.0,0,4,2,1,1,10,5,2
7696,268722,3.0,1996.0,0,4,2,1,2,3,5,2
7702,7664,3.0,1996.0,0,2,2,1,1,12,1,2
7703,407774,3.0,1996.0,0,2,3,1,1,5,5,1
7704,610207,3.0,1996.0,1,2,1,1,1,12,1,1
7706,349325,3.0,1997.0,0,2,2,1,2,5,9,2
7719,402829,3.0,1997.0,1,2,3,1,2,2,5,2
7722,342198,3.0,1997.0,0,1,1,1,1,10,8,2
7723,16404,3.0,1997.0,0,2,2,1,1,1,3,2
7728,392632,3.0,1997.0,0,4,1,1,1,6,5,2
7732,726220,3.0,1997.0,0,1,1,1,1,3,5,1
7733,726202,3.0,1997.0,1,3,1,1,1,3,6,2
7745,67798,3.0,1997.0,0,1,1,1,2,3,6,2
7751,483168,3.0,1997.0,1,1,1,1,1,3,1,1
7752,670683,3.0,1997.0,0,3,4,1,1,9,1,1
7753,16455,3.0,1998.0,0,2,2,1,2,5,8,2
7761,622629,3.0,1998.0,1,2,2,1,1,1,4,2
7762,677560,3.0,1998.0,1,1,4,1,2,12,5,1
7763,483277,3.0,1998.0,0,1,4,1,2,2,5,2
7764,673780,3.0,1998.0,0,1,4,1,1,8,5,2
7765,483274,3.0,1998.0,1,1,4,1,2,2,8,1
7767,2684,3.0,1998.0,1,2,2,1,2,5,1,2
7769,473441,3.0,1998.0,0,1,1,1,1,1,6,2
7771,36136,3.0,1998.0,0,2,2,1,2,5,8,1
7772,678450,3.0,1998.0,1,1,1,1,1,10,1,1
7774,244820,3.0,1998.0,0,2,2,1,1,12,9,2
7778,503192,3.0,1999.0,0,3,3,1,2,6,6,2
7779,60154,3.0,1999.0,0,2,3,1,1,2,3,2
7780,685518,3.0,1999.0,1,3,4,1,1,1,1,1
7785,18760,3.0,1999.0,0,1,2,1,1,4,5,2
7786,16500,3.0,1999.0,0,4,4,1,1,8,4,1
7787,305860,3.0,1999.0,1,1,3,1,2,11,1,1
7790,483540,3.0,1999.0,0,2,1,1,1,7,5,2
7795,1539,3.0,1999.0,0,1,3,1,2,8,3,2
7800,506894,3.0,2000.0,0,3,1,1,1,5,4,2
7803,410056,3.0,2000.0,0,2,3,1,2,1,1,2
7805,466962,3.0,2000.0,0,4,2,1,1,6,3,2
7808,3911,3.0,2000.0,0,2,4,1,1,10,3,2
7809,704147,3.0,2000.0,1,1,4,1,1,7,6,2
7818,16378,3.0,2000.0,0,2,2,1,2,8,3,2
7820,671084,3.0,2000.0,0,4,1,1,1,9,4,1
7821,279979,3.0,2000.0,0,2,2,1,1,4,3,2
7822,454398,3.0,2000.0,1,1,1,1,2,5,1,2
7825,410004,3.0,2000.0,0,2,3,1,2,10,6,2
7832,18756,3.0,2000.0,0,1,2,1,1,12,3,2
7834,1334,3.0,2000.0,0,2,3,1,1,3,3,2
7835,555146,3.0,2000.0,0,2,2,1,2,8,5,1
7840,24741,3.0,2001.0,0,2,2,1,2,4,10,2
7841,484551,3.0,2001.0,0,4,1,1,2,12,6,2
7844,492609,3.0,2001.0,0,2,2,1,1,3,3,2
7845,410740,3.0,2001.0,1,2,2,1,2,9,1,1
7848,642889,3.0,2001.0,0,1,1,1,1,5,6,1
7852,1217,3.0,2001.0,0,1,1,2,2,7,17,2
7859,280040,3.0,2001.0,0,2,2,1,1,5,5,2
7866,511820,3.0,2002.0,1,2,1,1,1,9,1,2
7867,16979,3.0,2002.0,0,2,1,1,1,3,6,2
7868,336702,3.0,2002.0,0,2,2,1,1,12,3,4
7871,81852,3.0,2002.0,0,1,4,1,1,5,5,2
7872,587426,3.0,2002.0,0,1,2,1,1,3,1,2
7873,63744,3.0,2002.0,0,2,1,1,1,12,6,2
7878,474800,3.0,2002.0,1,1,4,1,2,12,10,2
7879,16794,3.0,2002.0,0,2,3,1,1,8,3,2
7881,29903,3.0,2002.0,1,2,1,1,1,6,5,2
7886,697763,3.0,2002.0,0,1,1,1,2,9,6,2
7890,16975,3.0,2002.0,0,2,2,1,1,10,5,1
7891,590414,3.0,2002.0,0,1,1,1,1,4,14,1
7899,13227,3.0,2003.0,0,2,2,1,1,5,6,2
7900,484642,3.0,2003.0,0,2,2,1,2,10,3,2
7901,59412,3.0,2003.0,0,1,4,1,1,11,5,2
7902,244814,3.0,2003.0,0,1,2,1,1,12,9,2
7903,726820,3.0,2003.0,0,1,3,1,2,12,8,2
7904,282496,3.0,2003.0,0,3,3,1,2,7,5,1
7906,654912,3.0,2003.0,1,1,3,1,1,9,1,2
7907,498885,3.0,2003.0,0,2,1,1,2,10,3,2
7910,282465,3.0,2003.0,0,1,1,1,2,5,6,1
7912,16882,3.0,2003.0,1,2,3,1,2,9,1,1
7913,280438,3.0,2003.0,0,2,2,1,1,1,5,2
7915,19288,3.0,2003.0,0,2,1,1,1,8,5,2
7917,21494,3.0,2003.0,0,4,2,1,2,12,6,2
7918,92849,3.0,2004.0,0,4,2,1,1,4,16,1
7920,454679,3.0,2004.0,0,2,1,1,1,5,10,1
7921,31643,3.0,2004.0,0,1,2,1,2,5,3,2
7923,244486,3.0,2004.0,0,1,3,1,1,9,8,2
7925,422799,3.0,2004.0,0,1,1,1,1,4,5,1
7927,63148,3.0,2004.0,0,2,4,1,1,6,1,2
7929,422798,3.0,2004.0,0,1,1,1,1,4,5,2
7930,561021,3.0,2004.0,0,1,3,1,1,3,6,2
7931,687391,3.0,2004.0,0,1,3,1,2,6,5,2
7933,83224,3.0,2004.0,0,1,1,1,1,12,6,1
7936,555287,3.0,2004.0,0,2,1,1,1,7,6,2
7947,446537,3.0,2004.0,0,1,3,1,2,4,6,2
7949,20705,3.0,2004.0,0,4,3,1,1,7,6,2
7951,507301,3.0,2004.0,1,2,3,1,1,2,5,1
7953,591916,3.0,2004.0,0,1,2,1,1,9,1,1
7955,557491,3.0,2005.0,0,3,2,1,1,9,5,2
7956,352798,3.0,2005.0,0,4,4,1,1,11,5,1
7957,93349,3.0,2005.0,1,4,1,1,1,10,1,1
7958,719767,3.0,2005.0,0,3,4,1,1,11,6,2
7961,39770,3.0,2005.0,1,4,4,1,1,4,6,2
7964,33294,3.0,2005.0,0,2,2,1,1,12,6,2
7966,569970,3.0,2005.0,0,1,3,1,1,1,1,1
7967,400779,3.0,2005.0,0,4,4,1,1,7,8,1
7968,93642,3.0,2005.0,0,4,1,1,1,8,5,2
7970,557485,3.0,2005.0,1,1,2,1,1,6,1,2
7971,19450,3.0,2005.0,0,2,2,1,1,12,1,1
7972,21490,3.0,2005.0,0,1,4,1,2,2,3,2
7973,706235,3.0,2005.0,0,2,2,1,1,9,5,1
7975,307742,3.0,2005.0,0,2,4,1,1,4,6,2
7980,244322,3.0,2006.0,0,4,2,1,1,10,3,4
7982,24942,3.0,2006.0,0,3,3,1,1,2,5,2
7984,28302,3.0,2006.0,0,2,3,1,2,10,6,2
7986,120380,3.0,2006.0,1,4,2,1,1,9,9,2
7987,32545,3.0,2006.0,0,3,2,1,1,5,3,1
7988,25953,3.0,2006.0,0,2,2,1,1,7,3,2
7989,474825,3.0,2006.0,0,1,3,1,1,10,6,1
7990,723329,3.0,2006.0,1,4,4,1,1,7,1,1
7991,62108,3.0,2006.0,0,1,4,1,1,6,3,2
7992,721602,3.0,2006.0,1,2,4,1,1,8,8,1
7993,566020,3.0,2006.0,0,1,2,1,1,3,3,2
7996,474826,3.0,2006.0,1,1,2,1,1,10,6,2
7997,447225,3.0,2006.0,0,2,2,1,2,1,6,2
7998,547529,3.0,2006.0,0,1,1,1,1,2,5,2
8005,739754,3.0,2006.0,0,4,4,1,1,12,5,2
8007,452808,3.0,2006.0,0,2,1,1,1,3,3,2
8008,339712,3.0,2006.0,1,2,1,1,1,1,1,1
8009,43282,3.0,2006.0,0,2,1,1,2,6,6,1
8011,67077,3.0,2006.0,1,2,2,1,1,11,3,2
8012,289324,3.0,2006.0,1,4,2,1,1,1,6,2
8018,753119,3.0,2007.0,0,2,1,1,1,2,5,1
8019,402230,3.0,2007.0,0,3,4,1,1,2,6,1
8021,101253,3.0,2007.0,0,2,3,1,1,4,5,1
8022,245680,3.0,2007.0,0,2,4,1,1,11,3,4
8024,726057,3.0,2007.0,0,3,4,1,1,5,8,1
8026,264449,3.0,2007.0,0,4,1,1,1,6,6,2
8027,558091,3.0,2007.0,0,3,1,1,1,11,1,1
8029,492364,3.0,2007.0,0,2,2,1,1,8,5,2
8030,666135,3.0,2007.0,0,2,3,1,1,9,10,2
8032,624805,3.0,2007.0,1,2,2,1,2,3,1,2
8035,35911,3.0,2007.0,0,2,2,1,2,1,3,2
8036,692208,3.0,2007.0,0,1,1,1,1,2,5,2
8038,69024,3.0,2007.0,0,2,4,1,1,10,1,1
8039,692185,3.0,2007.0,0,2,1,1,1,10,5,2
8043,131061,3.0,2007.0,1,4,1,1,2,3,3,2
8045,569561,3.0,2007.0,1,4,3,1,1,2,3,2
8046,524128,3.0,2007.0,0,2,4,1,1,12,9,1
8049,90583,3.0,2008.0,0,2,1,1,1,1,6,2
8051,435284,3.0,2008.0,0,2,3,1,2,7,5,2
8052,114089,3.0,2008.0,0,4,1,1,2,8,5,1
8055,725499,3.0,2008.0,0,1,2,1,2,2,5,2
8056,122113,3.0,2008.0,0,2,2,1,2,8,1,1
8057,343063,3.0,2008.0,0,4,2,1,1,5,3,2
8058,462571,3.0,2008.0,0,2,2,1,1,12,3,2
8059,127813,3.0,2008.0,0,2,2,1,2,7,3,2
8060,234935,3.0,2008.0,0,4,2,1,1,4,6,2
8061,726396,3.0,2008.0,0,1,2,1,2,8,3,2
8063,671558,3.0,2008.0,0,1,3,1,1,10,5,1
8064,184180,3.0,2008.0,1,4,1,1,2,12,5,2
8065,168627,3.0,2008.0,0,2,3,1,1,5,1,2
8067,144450,3.0,2008.0,0,2,2,1,1,7,3,2
8069,406119,3.0,2008.0,0,2,2,1,1,12,3,2
8071,683829,3.0,2008.0,1,2,2,1,2,4,3,2
8075,435282,3.0,2008.0,0,2,3,1,2,7,5,1
8077,264443,3.0,2008.0,0,1,3,1,1,9,17,2
8078,486428,3.0,2008.0,0,3,4,1,1,1,1,2
8079,122165,3.0,2008.0,0,2,2,1,1,10,3,2
8080,498911,3.0,2008.0,0,4,2,1,1,4,6,2
8081,184836,3.0,2008.0,1,4,1,1,2,12,14,1
8084,434741,3.0,2008.0,0,2,2,1,1,5,3,2
8085,293328,3.0,2008.0,0,2,2,1,1,9,3,1
8088,241269,3.0,2009.0,0,4,1,1,1,9,3,1
8089,242907,3.0,2009.0,0,4,1,1,2,9,6,2
8092,493804,3.0,2009.0,1,2,2,1,1,7,1,1
8093,245673,3.0,2009.0,0,2,4,1,2,2,3,2
8095,707505,3.0,2009.0,0,3,2,1,1,7,14,2
8097,707623,3.0,2009.0,0,3,2,1,1,7,3,2
8104,349091,3.0,2009.0,0,1,2,1,2,12,6,2
8105,461502,3.0,2009.0,1,3,3,1,1,9,5,1
8107,498017,3.0,2009.0,1,2,2,1,1,7,5,1
8110,278873,3.0,2009.0,0,2,2,1,2,5,6,1
8111,738555,3.0,2009.0,0,3,4,1,1,6,10,2
8113,498031,3.0,2009.0,1,2,2,1,1,7,1,1
8114,273968,3.0,2009.0,0,1,2,1,2,12,5,2
8118,301239,3.0,2009.0,0,2,2,1,1,1,9,4
8122,391388,3.0,2010.0,0,2,1,1,1,5,16,1
8124,304492,3.0,2010.0,0,2,3,1,1,10,5,2
8125,326004,3.0,2010.0,0,1,1,1,2,9,5,2
8127,321843,3.0,2010.0,0,2,2,1,1,8,3,2
8133,566633,3.0,2010.0,1,2,3,1,2,10,1,1
8135,292279,3.0,2010.0,0,1,2,1,1,1,3,2
8136,503637,3.0,2010.0,0,1,1,1,1,5,4,1
8137,526587,3.0,2010.0,0,3,1,1,1,7,6,2
8138,718498,3.0,2010.0,1,3,3,1,1,12,6,2
8139,422749,3.0,2010.0,1,3,2,1,2,12,1,2
8140,386489,3.0,2010.0,0,2,2,1,1,6,3,2
8142,594211,3.0,2010.0,0,1,2,1,2,12,8,2
8143,402640,3.0,2010.0,0,4,3,1,1,5,5,1
8144,669041,3.0,2010.0,1,3,3,1,1,8,5,2
8148,402988,3.0,2011.0,0,2,2,1,1,1,3,1
8150,509414,3.0,2011.0,0,1,2,1,1,7,3,2
8153,444924,3.0,2011.0,0,1,1,1,1,11,4,2
8154,472647,3.0,2011.0,0,2,2,1,1,7,2,4
8155,498914,3.0,2011.0,1,2,2,1,1,4,5,2
8156,419386,3.0,2011.0,0,4,3,1,2,10,5,1
8158,444921,3.0,2011.0,0,3,3,1,1,11,3,2
8159,509415,3.0,2011.0,0,1,2,1,1,7,3,2
8160,408389,3.0,2011.0,0,4,2,1,1,10,5,2
8163,503441,3.0,2011.0,1,1,3,1,1,3,6,2
8165,509688,3.0,2011.0,0,2,2,1,1,6,1,2
8166,503438,3.0,2011.0,1,1,3,1,1,3,6,1
8167,472925,3.0,2011.0,0,2,2,1,1,7,8,1
8169,503403,3.0,2011.0,0,1,3,1,1,9,3,2
8170,705627,3.0,2011.0,0,3,2,1,1,6,3,2
8172,513832,3.0,2011.0,0,2,1,1,2,4,6,1
8173,590320,3.0,2011.0,0,3,3,1,1,11,3,2
8174,472926,3.0,2011.0,0,2,2,1,1,7,6,2
8176,503435,3.0,2011.0,1,1,3,1,1,3,5,2
8177,544154,3.0,2011.0,0,1,1,1,1,5,5,1
8180,454683,3.0,2011.0,0,1,1,1,1,11,5,1
8181,624449,3.0,2011.0,0,2,3,1,1,3,1,1
8182,487111,3.0,2011.0,1,2,3,1,1,12,1,2
8184,495716,3.0,2012.0,0,2,2,1,1,1,4,2
8188,532015,3.0,2012.0,0,2,2,1,1,9,5,1
8189,574309,3.0,2012.0,0,1,1,1,1,7,1,1
8190,511223,3.0,2012.0,0,2,2,1,2,1,10,2
8192,570483,3.0,2012.0,0,1,1,1,1,6,5,2
8193,664134,3.0,2012.0,0,4,2,1,2,7,3,4
8196,570244,3.0,2012.0,0,2,1,1,2,4,8,2
8197,702038,3.0,2012.0,0,1,3,1,2,9,3,2
8198,511220,3.0,2012.0,1,2,2,1,2,1,20,2
8200,570245,3.0,2012.0,0,2,1,1,1,4,15,2
8201,570243,3.0,2012.0,0,2,1,1,1,4,5,2
8202,709987,3.0,2012.0,0,2,3,1,1,12,8,2
8203,510947,3.0,2012.0,0,2,1,1,1,11,4,2
8204,514565,3.0,2012.0,1,3,3,1,1,2,6,2
8206,511218,3.0,2012.0,1,2,2,1,2,1,14,1
8208,510301,3.0,2012.0,1,4,2,1,1,11,1,1
8209,564750,3.0,2013.0,0,2,3,1,1,1,8,1
8210,673558,3.0,2013.0,0,2,3,1,1,10,9,1
8217,606383,3.0,2013.0,1,2,1,1,1,9,5,1
8218,568244,3.0,2013.0,0,4,2,1,1,10,5,2
8219,27254,3.0,-1.0,0,2,1,1,1,13,5,2
8221,581775,3.0,-1.0,1,4,2,1,1,13,1,2
8222,19609,3.0,-1.0,0,2,2,1,1,13,8,2
8229,599492,3.0,-1.0,0,1,2,1,1,13,5,2
8230,18554,3.0,-1.0,1,1,2,1,2,13,1,2
8232,282462,3.0,-1.0,1,4,1,1,1,13,1,2
8238,558173,3.0,-1.0,1,2,1,1,1,13,11,1
8244,448657,3.0,-1.0,0,4,4,1,1,13,4,2
8249,324419,3.0,-1.0,0,3,3,1,1,13,3,2
8250,16056,3.0,-1.0,0,3,2,1,1,13,2,2
8253,632513,3.0,-1.0,0,1,1,1,2,13,5,2
8255,728540,3.0,-1.0,0,1,2,1,1,13,9,2
8256,713040,3.0,-1.0,0,2,3,1,1,13,5,2
8257,684267,3.0,-1.0,0,4,2,1,1,13,5,2
8258,681056,3.0,-1.0,0,1,4,1,1,13,6,2
8259,709973,3.0,-1.0,0,3,1,1,1,13,1,1
8260,713033,3.0,-1.0,0,2,3,1,1,13,5,2
8261,734145,3.0,-1.0,0,3,1,1,1,13,6,1
8264,735181,3.0,-1.0,0,3,2,1,2,13,6,2
8265,741604,3.0,-1.0,0,2,2,1,1,13,5,2
8269,741594,3.0,-1.0,0,2,2,1,2,13,3,2
8270,713183,3.0,-1.0,0,3,2,1,1,13,3,2
8271,713185,3.0,-1.0,0,3,2,1,2,13,5,2
8272,680934,3.0,-1.0,0,2,1,1,1,13,5,2
8273,680941,3.0,-1.0,0,2,2,1,1,13,8,1
8276,722106,3.0,-1.0,0,3,1,1,1,13,6,2
8277,703580,3.0,-1.0,1,2,2,1,2,13,3,2
8278,608362,3.0,-1.0,1,3,3,1,2,13,3,2
8282,743953,3.0,-1.0,0,2,2,1,2,13,3,2
